graph_id,src_id,dst_id,label,train_mask,val_mask,test_mask
0,247,219,0,False,False,True
0,219,242,0,False,False,True
0,242,219,0,False,False,True
0,219,87,0,False,False,True
0,87,219,0,False,False,True
0,219,158,0,False,False,True
0,158,219,0,False,False,True
0,219,188,0,False,False,True
0,188,219,0,False,False,True
0,219,66,0,False,False,True
0,66,219,0,False,False,True
0,219,196,0,False,False,True
0,196,219,0,False,False,True
0,219,57,0,False,False,True
0,57,219,0,False,False,True
0,219,16,0,False,False,True
0,16,219,0,False,False,True
0,219,4,0,False,False,True
0,4,219,0,False,False,True
0,219,122,0,False,False,True
0,122,219,0,False,False,True
0,219,131,0,False,False,True
0,131,219,0,False,False,True
0,219,264,0,False,False,True
0,264,219,0,False,False,True
0,219,94,0,False,False,True
0,94,219,0,False,False,True
0,219,34,0,False,False,True
0,34,219,0,False,False,True
0,219,191,0,False,False,True
0,191,219,0,False,False,True
0,191,247,0,False,False,True
0,247,191,0,False,False,True
0,55,188,0,False,False,True
0,188,55,0,False,False,True
0,94,55,0,False,False,True
0,55,94,0,False,False,True
0,116,201,0,False,False,True
0,201,116,0,False,False,True
0,201,69,0,False,False,True
0,69,201,0,False,False,True
0,147,201,0,False,False,True
0,201,147,0,False,False,True
0,286,4,0,False,False,True
0,4,286,0,False,False,True
0,247,158,0,False,False,True
0,158,247,0,False,False,True
0,158,94,0,False,False,True
0,94,158,0,False,False,True
0,148,116,0,False,False,True
0,116,148,0,False,False,True
0,293,148,0,False,False,True
0,148,293,0,False,False,True
0,148,266,0,False,False,True
0,266,148,0,False,False,True
0,33,84,0,False,False,True
0,84,33,0,False,False,True
0,264,242,0,False,False,True
0,242,264,0,False,False,True
0,87,264,0,False,False,True
0,264,87,0,False,False,True
0,266,116,0,False,False,True
0,116,266,0,False,False,True
0,116,147,0,False,False,True
0,147,116,0,False,False,True
0,182,147,0,False,False,True
0,147,182,0,False,False,True
0,179,115,0,False,False,True
0,115,179,0,False,False,True
0,115,61,0,False,False,True
0,61,115,0,False,False,True
0,61,152,0,False,False,True
0,152,61,0,False,False,True
0,152,66,0,False,False,True
0,66,152,0,False,False,True
0,196,122,0,False,False,True
0,122,196,0,False,False,True
0,131,87,0,False,False,True
0,87,131,0,False,False,True
0,34,131,0,False,False,True
0,131,34,0,False,False,True
0,57,242,0,False,False,True
0,242,57,0,False,False,True
0,179,57,0,False,False,True
0,57,179,0,False,False,True
0,22,116,0,False,False,True
0,116,22,0,False,False,True
0,293,116,0,False,False,True
0,116,293,0,False,False,True
0,116,69,0,False,False,True
0,69,116,0,False,False,True
0,116,182,0,False,False,True
0,182,116,0,False,False,True
0,282,116,0,False,False,True
0,116,282,0,False,False,True
0,188,34,0,False,False,True
0,34,188,0,False,False,True
0,282,69,0,False,False,True
0,69,282,0,False,False,True
0,66,286,0,False,False,True
0,286,66,0,False,False,True
